Seniority,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Weight,Cluster
12,75,1390,11780.0,5,1,1107,2
1,115,1991,18700.0,5,1,1270,2
26,135,1591,22490.39,5,1,1383,2
1,103,1596,15205.61,3,1,1145,2
10,80,1590,13799.24,3,1,1065,2
6,80,1896,19250.0,5,1,1250,2
11,125,1199,11430.0,4,2,960,2
14,65,1870,12471.0,4,2,1065,2
3,110,1461,20410.0,5,2,1215,2
17,90,1997,18598.0,5,2,1200,2
1,110,1398,16000.0,5,1,1070,2
7,100,1396,19490.0,5,1,1185,2
3,88,1386,15650.0,5,1,1092,2
6,100,1596,17590.0,4,1,1174,2
3,75,1360,11910.0,5,1,950,2
2,64,1896,12455.0,4,2,1135,2
9,110,1997,21385.0,3,2,1339,2
18,140,1796,21570.0,5,1,1223,2
1,68,1870,27160.0,5,2,1385,2
12,80,998,8900.0,5,2,890,2
2,70,998,7740.0,5,1,866,2
33,60,2006,2950.0,2,2,2000,2
13,75,1390,15820.0,5,1,1154,2
9,90,1248,13250.0,3,2,1130,2
15,80,1370,12348.8,5,1,1115,2
3,75,1390,13421.0,5,1,1057,2
29,68,1397,10750.0,5,1,1064,2
17,99,1995,17500.0,5,2,1350,2
11,105,1896,20700.0,5,2,1250,2
3,90,1390,15340.0,5,2,1090,2
4,92,1560,23398.86,5,2,1360,2
7,60,1905,14784.9,3,1,1240,2
6,100,1896,14206.0,5,2,1165,2
1,55,1196,7140.02,3,1,723,2
5,139,1781,14706.77,3,1,985,2
4,110,1560,22390.0,5,2,1293,2
14,75,1753,11876.0,4,2,1116,2
10,92,1560,17210.0,5,2,1155,2
6,100,1197,13740.0,4,1,1089,2
27,40,903,5409.11,3,1,680,2
3,90,1560,19005.0,5,2,1290,2
17,65,1197,5709.61,5,1,880,2
2,75,1590,6683.25,3,1,980,2
2,60,1299,8324.02,5,1,880,2
1,105,1598,23950.0,5,2,1395,2
1,55,1595,10097.0,4,2,910,2
5,90,1560,20170.0,5,2,1318,2
13,90,1461,25330.0,4,2,1385,2
16,100,1596,14424.29,5,1,1201,2
5,90,1498,27240.0,4,2,1265,2
11,82,1199,15500.0,5,1,980,2
1,75,1349,9960.0,5,1,1015,2
23,85,1461,16030.0,3,2,1090,2
17,90,1360,14665.0,5,1,1063,2
5,100,1595,16329.5,5,1,1207,2
2,90,1997,23678.0,5,2,1300,2
10,55,1196,5081.27,4,1,750,2
5,105,1461,21300.0,4,2,1240,2
4,60,1686,10553.77,3,2,920,2
2,55,1560,20100.0,5,1,1282,2
20,65,1598,31610.0,5,2,1375,2
4,95,1499,15440.0,5,2,1205,2
10,100,1984,19232.39,5,2,1240,2
6,90,1560,18440.0,3,2,1293,2
5,75,1595,13642.97,4,1,1060,2
22,114,2184,17868.0,5,2,1555,2
4,75,1895,19755.27,5,2,1250,2
3,75,1364,13350.0,5,2,875,2
2,150,1461,21250.0,5,2,1157,2
12,90,1364,20849.99,5,2,1195,2
1,90,1560,16735.0,5,2,1097,2
6,126,1560,24235.01,5,2,1374,2
5,105,1588,18481.12,4,1,1340,2
2,55,1239,9240.56,5,1,845,2
4,90,1560,19005.0,5,2,1290,2
3,90,1461,17860.0,5,2,1215,2
1,82,1461,17206.0,5,2,1206,2
2,110,1753,20870.0,5,2,1272,2
12,90,1597,13480.7,4,1,1085,2
19,88,1386,15650.0,5,1,1092,2
3,100,1360,12495.0,3,2,1005,2
3,82,1995,18589.3,5,2,1430,2
3,110,1896,16670.0,5,2,1259,2
3,105,1149,14750.0,5,2,1005,2
3,100,1368,16000.0,3,1,930,2
1,60,1149,9586.14,5,1,900,2
1,75,1910,13552.82,5,2,1245,2
8,90,1560,25850.0,5,2,1371,2
10,64,1896,26000.0,5,2,1295,2
1,80,3005,7963.41,4,2,1350,2
1,100,1368,21075.0,5,1,1179,2
13,110,1199,22370.0,5,1,1320,2
3,105,1870,18540.0,4,2,1150,2
3,90,1896,17068.74,5,2,1370,2
5,70,1587,25000.0,3,2,1453,2
5,100,1560,22450.0,5,2,1260,2
20,100,1870,17128.84,5,2,1145,2
19,163,1198,11580.0,4,2,1020,2
4,82,1341,9255.59,5,1,945,2
4,110,1461,24040.0,5,2,1325,2
10,125,1834,18000.31,5,1,1215,2
21,90,1997,16209.0,5,2,1280,2
7,90,1560,19280.0,5,2,1318,2
12,110,1590,18800.0,3,1,1180,2
2,109,1461,27125.01,5,2,1395,2
1,110,1461,26650.0,5,2,1365,2
16,90,1896,12820.68,3,2,1125,2
5,75,1461,9250.0,5,2,1090,2
6,110,1461,14900.0,5,1,1130,2
1,90,1248,19741.74,5,2,1434,2
4,100,1995,17110.0,5,2,1350,2
3,120,1560,23150.0,5,2,1275,2
5,92,1328,12143.0,5,1,990,2
3,90,1896,23090.0,5,2,1151,2
2,75,1686,15690.0,5,2,1205,2
20,75,1360,13290.0,5,1,952,2
3,140,1395,21732.0,5,1,1156,2
22,70,1332,29500.0,5,2,1300,2
36,120,1870,25260.0,5,2,1350,2
5,90,1496,16800.0,5,1,1045,2
9,60,1397,7452.55,5,1,775,2
5,75,2283,15418.08,2,2,1310,2
3,82,1461,12885.0,6,2,1085,2
9,60,1242,9625.0,5,1,875,2
3,101,1329,14350.0,3,1,990,2
19,140,1364,26450.0,5,1,1355,2
2,60,1685,25200.0,3,1,1415,2
4,90,1997,21556.0,5,2,1300,2
7,110,1499,19020.0,5,1,1351,2
13,75,1422,14661.0,5,2,1151,2
8,61,1124,13740.0,5,1,1010,2
7,114,1560,17820.0,3,1,1335,2
8,100,1560,26990.0,5,1,1397,2
4,105,1461,22700.0,5,2,1205,2
6,115,1753,20915.0,3,2,1397,2
9,105,1598,19785.0,5,2,1090,2
13,110,1753,19200.0,5,2,1581,2
5,115,1796,18830.0,3,1,1125,2
6,85,1686,16427.04,5,2,1205,2
3,109,1560,18765.0,5,2,1357,2
5,82,1397,18150.0,5,1,1030,2
4,130,999,13047.38,5,2,770,2
6,129,1560,17860.0,2,2,1135,2
1,75,1560,17160.0,5,2,1336,2
2,70,1198,11824.67,5,1,1052,2
22,90,1461,19100.0,3,2,1170,2
11,130,1461,16150.0,4,2,1071,2
1,110,1587,17981.0,3,1,1134,2
4,90,1560,15899.05,5,2,1289,2
33,120,1598,20550.0,5,1,1212,2
4,95,1397,14980.0,5,1,1159,2
5,90,1560,18875.0,4,2,1305,2
7,100,1598,14570.0,3,1,1145,2
6,90,1781,11473.32,5,1,945,2
2,90,1560,21070.0,5,2,1402,2
3,64,1596,12561.15,5,2,1077,2
2,90,1598,18320.0,5,2,1320,2
2,125,1390,18270.0,5,1,1249,2
2,120,1598,21700.0,5,1,1205,2
20,100,1398,14120.0,5,2,1022,2
16,105,1870,18130.0,5,2,1145,2
6,110,1896,19058.09,5,2,1196,2
16,75,1360,10975.0,3,1,840,2
28,70,1488,8450.23,5,1,1080,2
9,70,1398,13970.0,3,2,1078,2
1,105,1896,21875.0,5,2,1405,2
2,64,1868,14258.71,5,2,1190,2
1,58,1527,10501.3,3,2,890,2
2,140,1396,19390.0,4,2,1280,2
1,68,1399,16370.0,5,2,1113,2
10,82,1242,15350.0,5,1,966,2
4,100,1995,18630.0,5,2,1330,2
21,105,1896,19250.0,5,2,1250,2
4,105,999,19650.0,5,2,1205,2
6,128,1597,18400.0,5,1,1345,2
5,100,1896,14286.0,5,2,1165,2
2,102,1595,19935.0,5,1,1173,2
2,68,1995,24105.0,5,2,1380,2
2,110,1868,12620.0,5,2,1010,2
3,90,1498,10812.21,5,1,1170,2
19,71,999,11550.0,3,1,750,2
3,95,1461,20579.99,5,2,1215,2
3,105,1910,15990.0,5,2,1305,2
7,90,1910,17267.0,5,2,1320,2
11,60,1299,7903.31,3,1,860,2
2,100,1596,17480.0,5,1,1122,2
1,75,1360,12000.0,3,1,1025,2
26,58,1229,15726.0,3,2,1105,2
2,114,1599,10968.47,4,1,1205,2
2,75,1390,12905.0,3,1,1034,2
4,75,1199,13690.0,5,1,960,2
5,60,1198,13270.0,5,1,1049,2
3,68,1399,14200.0,5,2,1141,2
28,70,1198,12955.0,3,1,1027,2
4,105,1896,20210.0,5,2,1249,2
11,100,1596,16060.0,3,1,1242,2
1,70,1905,13378.53,5,2,1175,2
3,70,1398,15945.0,5,2,1202,2
5,75,1391,8328.83,5,1,850,2
8,75,1248,16880.0,3,2,1098,2
5,130,1769,12183.15,5,2,970,2
2,75,1199,12040.0,5,1,960,2
3,65,1870,12230.0,5,2,995,2
10,110,1197,16595.0,5,1,1027,2
1,100,1896,17185.0,4,2,1188,2
4,100,1595,13615.04,5,1,1080,2
4,109,1686,21290.0,5,2,1325,2
5,75,1390,12380.0,4,1,1038,2
2,99,1995,16850.0,5,2,1325,2
5,88,1493,13050.0,5,2,1112,2
4,71,1868,18950.0,5,2,1480,2
3,90,1598,30341.21,5,2,1260,2
15,75,1686,16370.0,5,1,1275,2
3,110,1560,22840.0,5,2,1391,2
9,75,1560,18010.0,4,2,1407,2
10,54,1398,12150.0,5,2,790,2
1,90,1598,18400.0,5,2,1365,2
16,115,1685,23410.0,5,2,1415,2
6,120,1598,17170.0,5,1,1203,2
5,58,1870,10998.52,3,1,955,2
14,75,1360,15145.0,5,1,1089,2
3,120,1560,18350.0,5,2,1302,2
10,95,1461,12018.25,5,1,1205,2
1,80,1422,13497.04,5,2,1131,2
2,120,1396,16550.0,5,2,1168,2
9,85,1461,17920.0,3,2,1175,2
5,71,1868,14086.36,5,2,1155,2
24,90,1598,16310.0,5,1,1205,2
26,90,1396,21300.01,5,2,1282,2
3,65,1461,12012.43,5,2,995,2
3,90,1364,15950.0,5,2,1008,2
1,95,1597,12711.41,3,1,1050,2
5,86,1753,20300.0,5,2,1253,2
4,50,2184,23980.38,3,1,1350,2
1,76,2399,14849.33,5,2,1760,2
1,86,1498,11800.0,5,1,1021,2
12,90,1560,20340.0,5,2,1243,2
20,60,1390,8732.71,3,1,970,2
2,82,1199,16590.0,5,1,1040,2
2,64,1870,24735.0,5,2,1425,2
6,68,1199,13910.0,5,1,1050,2
1,60,1390,10559.78,5,1,985,2
9,60,1753,16140.0,4,2,1349,2
3,100,1598,17844.92,5,1,1130,2
7,60,1686,22940.0,5,1,1428,2
14,85,1248,14165.82,5,1,1029,2
3,98,1497,16357.0,5,1,1179,2
5,110,1297,8579.45,3,1,850,2
4,110,1560,19800.0,5,2,1244,2
1,48,1108,3876.53,3,1,725,2
2,100,1896,13785.0,3,2,1142,2
3,90,1598,14965.2,5,1,1055,2
4,100,1598,14207.93,5,1,1020,2
12,90,1197,27500.0,5,2,1343,2
20,75,1390,13865.0,5,1,1135,2
4,70,1086,10650.0,5,2,898,2
2,110,1596,17723.85,5,1,1250,2
2,60,1753,10036.9,5,2,1057,2
9,90,1560,20360.0,4,2,1403,2
3,110,1587,17820.0,3,1,1200,2
6,110,1896,14356.68,5,2,1125,2
1,70,1461,9725.0,5,2,1090,2
2,86,1997,17205.0,5,1,1200,2
3,100,1560,25950.0,5,2,1399,2
6,90,1598,22605.0,5,2,1239,2
16,90,1997,16209.0,5,2,1280,2
8,90,1598,17520.0,5,2,1095,2
10,68,1461,14500.0,5,2,1185,2
1,69,1242,16100.01,3,1,865,2
4,75,1390,11058.62,3,1,940,2
5,90,1665,22075.17,4,2,1340,2
30,82,1461,17880.0,5,2,1095,2
2,103,1597,17889.0,5,1,1205,2
19,110,1598,16197.28,4,1,1095,2
17,60,1149,11230.0,5,1,900,2
4,110,1686,22025.0,3,2,1305,2
3,95,1397,15450.0,5,1,1070,2
2,105,1598,18850.0,5,2,1150,2
4,105,1896,17120.0,5,2,1125,2
4,92,1560,19190.0,5,2,1182,2
10,150,1896,16206.0,5,2,1165,2
1,108,1598,13661.01,2,2,1050,2
3,112,1598,25499.01,5,2,1310,2
4,69,1242,10915.0,3,1,865,2
6,110,1796,24900.0,5,1,1300,2
1,90,1560,18090.0,5,2,1357,2
4,95,1248,19305.01,5,2,1237,2
5,58,1527,11585.0,3,2,880,2
6,105,1599,19450.0,3,1,1257,2
2,140,1124,10060.94,3,2,825,2
3,110,1598,27460.26,5,2,1260,2
11,106,1586,20494.0,3,1,1405,2
2,85,1598,23020.0,5,1,1320,2
1,60,1389,9754.43,3,1,1045,2
3,136,1896,16107.12,5,1,1445,2
4,90,1360,16150.0,5,1,1182,2
3,75,1686,15690.0,5,2,1205,2
1,96,1399,12390.0,5,1,1079,2
5,103,1396,14852.0,3,1,1035,2
2,105,1686,22110.0,5,2,1285,2
9,110,1896,24130.64,5,2,1260,2
4,70,1595,15878.74,4,2,1171,2
4,90,1997,18350.0,5,2,1311,2
4,190,400,13490.0,5,2,350,2
2,75,1390,13326.0,5,1,1057,2
31,90,1399,14590.0,5,2,1141,2
4,100,1560,22300.0,5,2,1260,2
9,75,1349,9495.99,3,1,1071,2
3,90,1364,16350.0,3,2,960,2
5,95,1390,14070.0,5,1,1080,2
19,90,1560,20340.0,5,2,1243,2
13,68,998,9090.0,3,1,865,2
4,100,1390,14881.0,5,1,1054,2
3,90,1587,18450.0,5,2,1200,2
11,75,1396,12477.18,5,2,1180,2
6,80,1388,13535.0,5,1,1027,2
1,84,1248,14600.01,5,1,1110,2
4,84,1997,16330.0,2,2,1510,2
14,75,1360,11910.0,5,1,950,2
20,110,1461,24100.0,5,2,1385,2
8,75,1390,12356.0,5,1,1057,2
4,90,1360,14350.0,5,2,1149,2
2,110,1560,22600.0,5,2,1391,2
1,70,1686,22110.0,5,2,1305,2
2,82,1389,8925.03,5,1,905,2
8,60,1124,9153.41,5,1,910,2
1,95,999,18506.8,5,1,1145,2
2,129,1598,23000.0,2,2,1140,2
1,90,1896,19980.0,4,2,1266,2
19,100,1461,21910.0,5,2,1340,2
5,70,1461,12885.0,5,2,1085,2
4,70,1461,15850.0,5,2,1389,2
28,75,1560,18870.0,5,2,1219,2
9,94,1399,11890.0,4,1,1047,2
3,75,1560,19460.0,5,2,1219,2
9,105,1896,19500.0,5,2,1405,2
10,84,1493,16800.0,5,1,1295,2
7,90,1598,16950.01,5,2,1170,2
1,126,1560,19364.87,4,2,1407,2
2,95,1368,17220.0,5,1,1195,2
5,85,1461,18020.0,5,2,1215,2
3,70,1398,12815.0,5,2,1022,2
2,92,1398,16325.0,5,2,1072,2
11,60,1598,21100.0,4,1,1243,2
1,130,1896,18418.8,4,2,1232,2
5,80,1870,17700.0,5,2,1290,2
2,90,1753,16590.0,5,2,1390,2
2,105,1461,23950.0,5,2,1490,2
2,90,1560,20940.0,5,2,1318,2
4,90,1560,20210.0,5,2,1230,2
1,130,1199,25599.99,5,1,1225,2
19,120,1597,23400.0,5,2,1310,2
2,105,1896,16815.0,5,2,1125,2
3,75,1361,14170.0,5,1,999,2
13,70,1248,15320.0,5,2,1250,2
2,115,1753,21090.0,5,2,1427,2
2,85,1390,12947.74,4,1,1075,2
2,70,1198,13940.0,5,1,992,2
9,85,1299,14330.0,3,1,1075,2
1,70,1360,9195.49,4,2,840,2
2,98,1497,13633.0,5,1,1179,2
4,110,1560,23540.0,3,2,1205,2
8,140,1598,15475.0,4,2,1065,2
4,110,1560,25400.0,5,2,1350,2
3,95,1397,16330.0,3,1,1060,2
4,115,1685,22334.7,5,2,1482,2
5,100,1686,19620.0,5,2,1451,2
15,100,1596,17035.0,5,1,1294,2
8,90,1560,25380.0,5,2,1661,2
4,110,1199,19160.0,5,1,1275,2
9,115,1390,15200.0,5,2,1160,2
9,163,998,13499.99,5,1,1052,2
17,90,1396,18110.0,5,2,1270,2
15,90,1753,17180.0,5,2,1211,2
1,70,1398,12290.0,3,2,1049,2
3,112,1781,13943.48,4,1,1000,2
10,90,1896,16141.7,5,2,1200,2
5,90,1318,17650.0,5,2,1066,2
20,92,1560,18450.0,5,2,1277,2
1,90,1364,12630.0,3,1,985,2
19,75,1360,11415.0,5,1,860,2
29,71,1868,14258.71,5,2,1190,2
4,110,1598,18900.0,3,1,1212,2
7,100,1596,17575.0,5,1,1301,2
3,110,1598,23400.0,5,1,1320,2
4,71,1905,14959.19,4,2,1125,2
9,75,1360,13010.0,3,1,1025,2
4,110,1560,25390.0,4,2,1437,2
2,71,1867,15510.0,5,2,1267,2
1,85,2188,19172.29,5,2,1335,2
8,75,1560,20285.0,6,2,1422,2
3,110,1587,18270.0,5,1,1176,2
19,90,1896,15995.0,5,2,1266,2
2,75,1896,15464.04,5,1,1445,2
6,100,1896,15065.0,3,2,1142,2
6,90,1560,15525.0,5,2,1053,2
15,90,1997,16320.0,5,2,1145,2
3,90,1598,12600.0,5,1,1179,2
28,60,1299,8696.65,3,1,937,2
11,102,1595,26890.0,2,1,1300,2
4,71,1905,14929.74,5,2,1665,2
3,58,1527,10788.17,5,2,910,2
28,55,1595,19230.0,5,1,1205,2
2,71,1197,16640.0,4,2,1090,2
4,110,1461,20370.0,5,2,1320,2
12,60,1124,10042.45,5,1,825,2
4,70,1461,15628.78,5,2,1180,2
4,100,1399,14050.0,4,2,1047,2
2,66,998,12555.0,5,1,855,2
1,60,1390,10139.07,4,2,985,2
3,75,1499,17780.0,5,2,1205,2
3,90,1997,18037.63,5,2,1249,2
1,105,1994,18120.51,4,2,1260,2
5,60,1968,28220.0,3,1,1380,2
3,90,1975,18757.59,4,2,1280,2
9,60,1149,9784.48,5,1,900,2
6,100,1598,25271.1,3,2,1449,2
4,90,1997,22133.0,5,2,1300,2
39,90,1581,12253.98,4,1,1060,2
8,105,999,20624.99,5,1,1263,2
8,100,1686,20410.0,5,2,1305,2
10,100,1596,12561.15,5,1,1077,2
18,75,1349,9495.99,3,1,1071,2
6,98,1390,13100.0,5,1,1000,2
1,70,1248,13145.0,3,2,965,2
5,105,1896,21670.0,5,2,1335,2
5,100,1596,17480.0,5,1,1122,2
18,90,1598,17608.77,5,2,1170,2
3,125,999,20300.0,5,1,1204,2
4,90,1396,20445.7,5,2,1365,2
8,65,1896,26090.0,5,2,1200,2
8,71,1868,13858.14,5,2,1175,2
10,90,1498,12590.0,3,1,1190,2
2,100,1390,12860.0,3,1,933,2
12,75,1390,12070.0,3,1,1025,2
7,70,1198,14320.0,5,1,974,2
1,90,1560,18000.0,3,2,1197,2
3,102,1595,16310.0,5,1,1205,2
5,110,1598,23050.0,5,1,1355,2
3,64,1896,15155.15,5,2,1095,2
1,85,2188,19953.6,5,2,1335,2
3,70,1398,15265.0,3,2,1003,2
1,102,1598,11730.0,5,1,1230,2
12,90,1910,17627.69,5,2,1190,2
2,114,1560,24800.0,5,2,1280,2
31,90,1896,13540.81,5,2,1124,2
1,60,1799,22500.0,3,2,1294,2
1,60,1390,10920.0,4,1,1065,2
31,85,1461,19125.0,5,2,1095,2
5,95,1598,1021.72,4,1,960,2
7,65,1686,11600.0,3,2,1020,2
11,95,1199,16900.0,4,2,1057,2
6,100,1597,14051.66,5,1,1188,2
5,70,1398,15635.0,5,2,1022,2
19,60,1297,9892.66,3,1,885,2
11,75,1560,19460.0,5,2,1219,2
28,70,1398,15160.0,5,2,1049,2
5,58,1896,29010.0,3,2,1395,2
1,105,1598,20550.0,5,1,1210,2
2,69,1242,14150.0,5,1,1030,2
6,110,1686,21290.0,5,2,1325,2
1,110,1896,21300.0,3,2,1129,2
6,80,1686,17970.0,5,2,1275,2
1,80,1229,12910.0,5,1,1085,2
2,110,1896,21520.0,5,2,1204,2
1,110,1997,18585.0,5,2,1216,2
7,90,1560,27075.0,5,2,1661,2
8,54,1896,12720.0,3,1,1055,2
4,130,1896,17670.0,3,2,1192,2
2,90,1929,16317.48,5,2,1355,2
6,136,2119,18027.96,4,1,1110,2
4,58,1896,20419.0,5,2,1405,2
9,100,1896,15911.0,3,2,1144,2
2,121,1998,17600.0,5,1,1306,2
2,116,1496,23649.99,3,2,1135,2
3,90,1997,13870.0,3,2,1070,2
7,110,1493,14544.49,5,2,1370,2
5,90,1997,20700.0,5,2,1303,2
1,80,1229,13130.0,5,1,960,2
4,71,1868,18410.0,5,2,1380,2
1,125,1781,18495.0,5,1,1259,2
6,86,1461,17123.89,3,2,1155,2
1,60,1391,10451.6,5,1,988,2
2,122,1390,22595.0,5,1,1241,2
5,110,1587,14705.0,3,1,1146,2
2,110,1870,22200.0,5,2,1380,2
11,100,1995,18630.0,5,2,1330,2
2,100,1753,16437.68,5,2,1413,2
4,85,1390,16614.02,5,1,1075,2
3,135,1591,21200.0,5,1,1305,2
6,100,1598,21090.0,5,1,1184,2
3,92,1560,19380.0,5,2,1182,2
5,116,1995,18200.0,3,2,1290,2
15,64,1997,26100.0,4,2,1486,2
4,75,1149,8430.0,5,1,941,2
7,90,1461,12325.88,5,2,1189,2
16,100,1896,14206.0,5,2,1165,2
20,100,1596,15385.91,5,1,1201,2
4,100,1896,14286.0,5,2,1165,2
4,115,1560,22040.0,5,2,1125,2
11,75,2283,15418.08,2,2,1310,2
2,82,1997,18943.0,4,1,1300,2
3,115,1598,23125.0,5,2,1273,2
4,55,1870,11599.53,4,2,1055,2
8,100,1686,16910.0,5,2,1290,2
6,175,1398,16240.0,5,2,1163,2
9,60,1697,11238.93,3,2,1100,2
4,102,1595,18000.0,5,1,1255,2
12,110,1896,20284.16,3,2,1260,2
25,75,1149,15100.0,5,1,1059,2
18,103,1596,16710.0,3,1,1195,2
4,75,2283,15038.81,2,2,1410,2
7,55,1870,12471.0,5,2,1100,2
14,110,1560,20140.0,5,2,1230,2
1,90,1598,18420.0,5,2,1170,2
1,60,1198,12570.0,5,1,974,2
1,75,1248,14920.0,3,2,1150,2
3,85,1461,19220.0,5,2,1215,2
8,80,1240,12150.0,3,1,975,2
11,64,1461,20800.0,3,2,1215,2
10,100,1753,19100.0,4,2,1251,2
2,100,1905,18061.86,5,2,1545,2
10,65,1686,10673.97,3,2,1130,2
6,109,1587,20580.0,4,1,1330,2
3,70,1248,13200.0,3,2,1035,2
2,94,1997,19560.0,5,2,1401,2
6,105,1896,20510.0,3,2,1251,2
3,117,1749,21894.0,5,1,1290,2
30,82,1199,15100.0,5,1,975,2
9,82,1199,16590.0,5,1,1040,2
2,70,1398,13620.0,5,2,1022,2
2,58,1527,11178.83,5,2,910,2
2,105,1870,19140.0,2,2,1105,2
4,72,1150,10515.0,5,1,990,2
9,90,1396,17190.0,5,2,1270,2
1,110,1598,21725.01,5,2,1350,2
10,75,1360,12450.0,5,1,1025,2
14,90,1560,20340.0,5,2,1243,2
7,110,1587,19800.0,5,1,1200,2
9,90,1997,20553.2,5,2,1520,2
9,115,1582,19681.0,5,2,1292,2
1,130,999,13047.38,4,2,770,2
5,100,1598,25371.1,5,2,1449,2
7,100,796,8400.0,4,1,776,2
1,90,1997,16541.0,2,2,1211,2
12,75,1390,14606.0,5,1,1094,2
5,75,1390,13865.0,5,1,1135,2
5,60,1198,12570.0,5,1,974,2
5,110,1598,16197.28,4,1,1095,2
1,100,1595,19076.12,4,1,1185,2
4,115,1197,22330.01,3,1,1247,2
7,75,1248,13850.0,3,2,1130,2
7,75,1598,28560.0,5,1,1544,2
3,100,1560,18980.0,5,1,1244,2
14,70,1248,11000.0,5,2,950,2
1,120,1598,19760.0,3,1,1277,2
2,90,1364,17050.0,5,2,1035,2
1,60,1242,14125.0,3,1,970,2
2,90,1896,19550.92,3,2,1372,2
1,82,1199,17150.0,5,1,1088,2
21,86,1896,20436.88,2,2,1665,2
3,80,1242,13300.0,3,1,1165,2
18,70,1398,13650.0,3,2,1176,2
4,75,1905,15938.84,4,2,1151,2
3,75,1199,10253.27,4,2,1070,2
2,92,1560,20330.0,4,2,1360,2
4,64,1896,14690.0,4,2,1152,2
19,65,1870,15220.0,5,2,1110,2
7,70,1560,21300.01,3,2,1090,2
4,110,1598,14850.0,5,1,1085,2
5,90,1997,21336.0,5,2,1300,2
1,90,1905,16702.13,5,2,1151,2
1,100,1396,17490.0,5,1,1110,2
1,90,1461,19650.0,5,2,1215,2
3,68,998,10640.0,5,1,875,2
10,60,1997,20836.0,5,1,1300,2
4,90,1997,19860.0,5,2,1220,2
11,110,1560,23452.11,5,2,1455,2
10,82,1199,15660.0,5,1,1035,2
9,80,1240,12150.0,3,1,975,2
3,54,1584,18811.68,2,1,760,2
1,120,1560,23600.0,5,2,1260,2
1,106,1598,15115.45,3,1,1075,2
4,90,1896,18550.0,5,2,1290,2
1,115,1197,19340.0,5,1,1236,2
3,40,1107,5318.96,5,1,700,2
2,85,1870,18670.0,5,2,1290,2
2,90,1390,10816.53,5,2,1050,2
7,80,1240,13850.0,5,1,999,2
9,105,1896,18009.23,5,2,1250,2
5,71,898,16250.0,3,2,1009,2
5,75,1974,12507.06,5,2,1105,2
5,110,1590,18800.0,3,1,1180,2
7,71,1868,16990.0,5,2,1380,2
3,87,1296,13850.0,3,1,935,2
21,60,1753,7662.9,3,2,815,2
7,85,1461,16030.0,3,2,1090,2
8,90,1995,16377.58,5,2,1230,2
5,85,1598,23125.0,3,2,1273,2
2,109,1560,19415.0,4,2,1381,2
5,100,1399,14450.0,5,2,1246,2
4,85,1390,12571.75,5,1,1053,2
11,112,1796,11196.86,4,1,960,2
2,102,1595,19470.0,5,1,1082,2
10,75,1753,16910.0,5,2,1590,2
2,60,1242,12235.0,5,1,875,2
9,90,1997,20300.0,5,2,1328,2
5,60,1769,11088.67,3,2,945,2
2,95,1499,13715.0,4,2,1230,2
2,75,1686,14970.0,3,2,1185,2
2,80,2496,14778.89,5,2,1597,2
2,90,1248,16743.0,3,2,1180,2
7,100,1598,22550.0,4,2,1385,2
6,82,1493,14800.0,5,2,1370,2
11,71,1390,12002.21,5,2,985,2
5,110,1870,20780.0,5,2,1380,2
10,100,1398,15350.0,5,2,1186,2
2,65,1952,12165.89,5,2,1300,2
3,64,1896,11274.99,5,2,950,2
22,60,1198,11580.0,5,1,1020,2
3,105,1599,19450.0,3,1,1257,2
8,90,1896,16848.59,5,2,1150,2
5,90,1498,12891.0,5,1,1210,2
5,65,1686,15475.0,5,2,1203,2
5,112,1560,15125.0,5,2,1052,2
5,90,1560,23439.99,5,2,1374,2
3,55,998,8426.19,3,1,785,2
5,110,2184,17949.0,4,2,1260,2
18,120,1870,15220.0,5,2,1110,2
2,75,1596,15870.0,5,1,1090,2
1,100,1597,17095.0,4,2,1197,2
4,82,1199,16910.0,5,1,1050,2
23,85,2188,18090.46,5,2,1335,2
27,64,1896,13070.0,4,2,1135,2
5,92,1988,13372.52,5,2,1236,2
3,94,1399,11890.0,4,1,1047,2
15,129,1398,15160.0,4,1,1049,2
19,86,1896,20332.48,2,2,1516,2
5,75,1390,12126.0,5,1,1057,2
4,75,1390,18760.0,5,1,895,2
11,125,1781,22490.0,3,1,1160,2
20,90,1195,8095.63,5,2,865,2
15,64,1896,13465.0,3,2,1090,2
1,90,1753,15410.0,4,2,1399,2
8,105,1896,18444.93,5,2,1250,2
3,90,1781,13318.43,5,1,1050,2
1,58,1796,9808.52,5,2,960,2
3,75,1149,14880.0,5,1,1015,2
1,100,1396,17890.0,5,1,1185,2
7,70,1248,15970.0,5,2,1250,2
13,75,1896,14125.23,4,2,1130,2
8,97,1997,23050.0,4,1,1288,2
6,110,1461,24100.0,5,2,1385,2
3,63,1086,9550.0,5,1,886,2
4,109,400,11710.0,5,2,349,2
7,90,1997,17460.0,5,2,1280,2
5,110,1590,18000.0,5,1,1167,2
19,100,1995,23340.0,5,2,1450,2
2,84,1598,14896.95,5,1,1120,2
4,75,1461,12018.25,5,2,1205,2
1,60,1149,10600.0,5,1,900,2
5,75,1360,12990.0,5,1,1125,2
3,105,1248,14350.0,5,1,1160,2
6,101,1870,11810.0,4,2,975,2
1,82,1870,22320.0,5,2,1666,2
10,90,1398,13900.0,3,2,967,2
2,72,1150,9270.0,5,1,960,2
22,75,1896,13214.85,5,2,1140,2
6,120,1870,20645.0,3,2,1250,2
2,102,1597,12116.4,4,1,1135,2
