Seniority,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Weight,Cluster
3,11,152,3305.0,0,1,124,0
2,68,999,14059.99,5,1,973,2
4,105,1598,24080.0,5,2,1220,2
4,105,1896,19059.98,5,2,1199,2
1,140,2499,28818.53,5,2,1834,1
1,39,296,4925.0,0,1,168,0
1,39,125,2866.0,0,1,120,0
10,80,1388,12460.0,3,1,1026,2
10,60,1299,9411.85,5,1,1034,2
1,90,1364,16045.0,5,2,1290,2
1,90,2148,34700.0,5,2,1445,1
1,90,2826,16768.24,5,2,1945,1
1,90,1870,18090.0,5,2,1290,2
1,72,649,7250.0,0,1,174,0
1,90,1753,19088.14,5,2,1413,2
1,70,1422,15855.0,5,2,1089,2
1,85,1461,20217.34,5,2,1388,2
3,144,1747,22057.14,4,1,1305,1
3,144,1587,15397.93,4,1,1225,2
5,70,1198,15517.07,5,1,974,2
22,100,1896,21670.0,5,2,1349,2
21,92,1560,18950.0,5,2,1160,2
3,90,1598,15415.96,4,1,1075,2
4,106,2286,34633.0,2,2,2135,1
4,95,1997,18670.0,5,2,1400,2
30,125,2151,33805.3,4,2,1410,1
30,125,2151,32208.24,4,2,1410,1
2,114,1599,10968.47,4,1,1205,2
1,125,998,22715.0,5,1,1316,2
9,102,1493,15800.0,5,2,1295,2
5,92,1997,18439.05,5,2,1561,2
3,120,998,21675.0,5,1,1269,2
14,8,249,3006.0,0,1,142,0
20,119,6057,52999.0,0,2,5260,1
2,68,1896,12382.35,4,2,1025,2
10,150,1995,26000.0,5,2,1465,1
4,90,1591,26095.0,5,2,1379,2
2,75,999,14714.69,5,1,1055,2
1,110,1197,22853.96,5,1,1324,2
25,95,1997,18445.0,5,2,1400,2
23,60,1769,12068.32,4,2,970,2
23,60,999,9675.0,4,2,848,2
21,92,1905,17633.7,5,2,1405,2
1,160,2599,36368.44,4,1,1270,1
1,160,1968,17410.65,4,1,1494,1
14,100,1596,15870.0,5,1,1090,2
2,75,1896,15464.04,5,1,1445,2
2,120,1197,22920.0,5,1,1202,2
7,51,796,7600.0,5,1,776,2
16,75,1360,15145.0,5,1,1089,2
2,47,530,10849.0,0,1,217,0
4,60,1124,10307.36,5,1,825,2
4,60,1149,10500.0,5,1,820,2
2,110,1587,20700.0,5,1,1268,2
5,80,1229,13960.0,5,1,990,2
10,63,1975,20105.0,6,2,1542,2
10,63,1952,14097.34,6,2,1600,2
6,70,1422,15855.0,5,2,1089,2
14,69,1242,13195.0,5,1,940,2
27,204,3222,56855.68,5,2,1870,1
27,204,767,480.81,5,2,600,2
27,25,767,270.46,4,1,635,2
3,156,2179,39480.0,5,2,1750,1
18,70,1868,12620.0,5,2,1010,2
6,130,1870,23750.0,5,2,1430,1
17,94,2435,40880.0,4,1,1615,1
1,136,1997,26240.0,4,2,1608,1
3,110,1199,22370.0,5,1,1320,2
30,79,2299,21647.25,5,2,1830,2
8,82,1870,21490.0,5,2,1677,2
24,136,1997,26800.0,4,2,1580,1
4,105,1896,22950.29,4,2,1533,1
4,233,2967,83000.0,4,2,1830,1
5,36,1487,7900.0,0,2,945,0
3,98,1390,18000.0,5,1,1165,2
37,49,1108,6460.88,3,1,810,2
20,5,49,1051.77,0,1,77,0
2,75,1360,13785.0,3,1,1065,2
2,90,1968,17410.65,5,1,1494,2
1,150,1781,23345.0,5,1,1128,1
4,12,125,1982.74,0,1,90,0
2,75,1461,20295.0,5,2,1319,2
7,37,1650,25454.24,0,2,1040,2
20,87,2477,16553.38,4,2,1535,2
3,130,2198,30300.0,2,2,1815,1
1,190,1968,53150.64,5,2,1770,1
4,125,2172,26770.0,5,2,1448,1
19,110,1587,13650.19,5,1,1095,2
4,100,1896,20340.0,5,2,1190,2
5,90,1396,17190.0,5,2,1270,2
1,76,2399,13287.66,5,2,1610,2
6,100,1753,18440.0,5,2,1234,2
2,98,1596,16250.0,4,1,1096,2
1,90,1905,15746.52,5,2,1152,2
1,116,2286,25427.2,5,2,1827,1
1,116,1781,16497.78,5,2,1050,2
17,60,1868,12873.68,5,1,1185,2
16,65,2350,20000.0,2,2,2605,1
16,65,2688,39360.0,2,2,1980,1
16,65,1988,17000.0,2,2,1450,2
9,100,1994,18811.68,4,2,1395,2
3,85,1229,15140.0,5,1,1085,2
11,105,2476,22297.55,5,2,1975,1
11,105,1868,12873.68,5,2,1185,2
17,90,1560,18070.0,3,2,1245,2
21,5,49,1842.0,0,1,83,0
6,71,1868,15780.0,5,2,1267,2
6,71,1560,27429.99,5,2,1398,2
24,100,1995,23239.54,5,2,1428,2
23,61,1895,12107.27,5,2,1445,2
3,125,2172,24729.44,5,2,1475,1
18,51,796,7100.0,5,1,776,2
4,71,1868,16750.0,2,2,1205,2
6,110,1560,21610.0,5,2,1322,2
6,75,1598,23560.0,5,2,1320,2
6,75,1781,19510.0,5,2,1298,2
1,90,1398,15450.01,5,1,1163,2
4,60,1493,15566.21,5,1,1370,2
4,60,1598,13754.49,5,1,1088,2
22,90,1242,17643.77,5,1,900,2
3,110,1560,22850.0,5,2,1489,2
29,130,1896,29010.0,4,2,1395,1
7,63,1061,9023.77,5,1,805,2
24,5,49,1051.45,0,1,58,0
24,5,49,1183.99,0,1,75,0
15,115,999,25520.0,5,1,1201,2
6,130,2999,26359.57,2,2,1870,1
2,110,1753,22000.0,6,2,1586,1
11,105,1910,16870.0,5,2,1410,2
18,90,1997,17205.0,5,2,1200,2
2,120,1598,18900.0,5,1,1212,2
2,21,198,3725.0,0,1,149,0
4,72,649,7250.0,0,1,174,0
6,100,2402,24660.0,3,1,1968,1
2,112,1560,22430.0,5,2,1426,2
28,70,1488,8450.23,5,1,1080,2
2,60,1149,13390.0,6,1,1010,2
9,122,2148,23258.0,4,2,1690,1
1,110,1398,16000.0,5,1,1070,2
13,75,1149,12200.0,3,1,945,2
1,60,1390,11341.1,5,1,985,2
20,86,1896,20436.88,2,2,1665,2
1,95,1368,19796.2,5,1,1340,2
2,100,1461,21510.0,5,2,1340,2
8,184,2926,40267.81,4,2,1650,1
1,143,2148,38123.11,4,2,1590,1
12,193,2793,35561.89,4,1,1470,1
5,13,124,1928.05,0,1,86,0
22,90,1997,19370.0,3,2,1243,2
22,90,1461,19100.0,3,2,1170,2
11,105,1390,14685.0,5,2,1021,2
11,105,1598,18620.0,5,2,1175,2
19,103,1587,20510.0,5,1,1243,2
2,120,1560,27429.99,5,2,1398,1
3,4,49,2460.0,0,1,170,0
3,190,1969,38363.26,4,2,1547,1
2,92,1560,22110.0,4,2,1320,2
8,75,2383,17905.35,3,2,1650,2
30,92,1560,20300.0,5,2,1205,2
37,63,1193,5998.1,3,1,890,2
29,90,1997,16209.0,5,2,1280,2
19,136,1988,21468.15,5,1,1287,1
6,90,1248,19814.94,4,2,1270,2
16,115,2499,26306.3,5,2,1880,1
2,95,1997,21240.0,5,2,1405,2
2,95,2148,38123.11,5,2,1590,1
20,105,1461,15800.0,5,2,1030,2
28,55,1595,19230.0,5,1,1205,2
6,116,2286,25427.2,5,2,1827,1
3,114,1599,10968.47,4,1,1205,2
20,120,1997,27150.0,5,2,1887,1
3,95,1397,15700.0,5,1,1075,2
4,80,1198,16425.0,5,1,1040,2
2,105,1598,20030.0,5,2,1265,2
2,68,1461,16605.0,5,2,1115,2
2,138,1997,16828.34,3,1,1050,2
1,70,1398,12440.0,3,2,1049,2
6,68,1796,18396.7,5,2,1230,2
5,75,1248,13490.0,3,2,1045,2
2,100,1896,19680.0,5,2,1210,2
18,90,1587,11689.69,3,1,920,2
2,110,1997,24410.0,5,2,1563,1
5,127,2798,24947.0,5,2,1970,1
5,127,1560,19005.0,5,2,1290,2
5,127,1560,22840.0,5,2,1391,2
2,90,1461,22842.38,5,2,1365,2
6,75,1390,10157.1,5,1,960,2
7,85,1405,8748.25,5,1,980,2
29,70,1867,12500.0,5,2,1010,2
14,125,2664,25984.0,3,2,1745,1
28,71,1905,13847.32,3,2,1155,2
1,82,1461,16530.0,6,2,1095,2
4,95,1597,13901.41,5,1,1075,2
15,60,1242,11120.0,3,1,945,2
24,66,998,12315.0,5,1,933,2
21,130,1686,24760.0,5,2,1429,1
7,120,1910,24720.0,5,2,1553,1
3,60,1124,8642.55,3,1,815,2
14,68,998,11500.0,3,1,790,2
9,130,2179,38710.0,5,2,1708,1
2,150,2148,43350.0,2,2,1500,1
6,71,1868,20480.0,5,2,1462,2
2,58,1527,10922.01,5,2,910,2
2,6,49,1682.23,0,1,90,0
5,80,1388,8150.0,5,1,1087,2
5,95,1560,19620.0,5,2,1657,2
6,5,49,2153.0,0,1,96,0
10,14,125,2649.0,0,1,135,0
5,9,123,1254.31,0,1,95,0
21,76,2496,15836.67,5,2,1618,2
13,75,1390,12070.0,3,1,1025,2
1,127,2800,22705.04,2,2,1900,1
2,90,1461,17750.0,5,2,1071,2
11,120,1870,22810.0,5,2,1430,1
2,101,1490,14210.0,5,1,1000,2
15,75,1781,19755.27,2,1,1305,2
19,125,1998,14003.58,5,1,1195,2
5,88,1386,15990.0,5,1,1092,2
6,82,1199,16590.0,5,1,1040,2
8,144,2902,29040.0,5,2,2003,1
8,144,1398,15350.0,5,2,1186,2
4,105,1197,20460.0,3,1,1189,2
1,110,1587,14109.0,4,1,1170,2
1,36,1490,35452.21,0,2,1065,2
8,136,1997,18670.0,2,2,1400,1
1,118,2464,20674.82,3,1,1505,1
8,31,602,3005.06,4,1,610,2
8,31,2204,23300.0,4,1,1351,2
23,45,1598,22830.0,5,1,1220,2
3,100,1910,14725.0,5,2,1235,2
3,100,1997,17100.43,5,2,1324,2
4,99,2477,19984.0,3,2,1690,1
4,17,811,6799.0,0,2,470,0
2,75,1390,15590.0,5,1,1021,2
9,105,1896,18990.0,5,1,1260,2
4,68,998,11420.0,5,1,805,2
10,90,1560,20950.0,5,1,1290,2
10,90,1560,23439.99,5,1,1374,2
17,125,2172,21159.22,3,2,1235,1
11,90,999,20870.0,5,2,1350,2
19,100,1870,19082.13,5,2,1290,2
1,77,1368,12495.0,5,1,1040,2
7,65,1952,10229.23,5,2,1180,2
4,90,1896,18901.83,5,2,1388,2
7,64,1896,16540.0,4,2,1125,2
2,78,2370,17176.93,5,2,1520,2
3,138,2972,22921.88,2,1,1331,1
1,100,1910,26150.0,5,2,1428,1
13,40,1998,23410.0,3,1,1725,2
13,40,1499,18770.0,3,1,1351,2
13,40,1596,12830.0,3,1,1035,2
6,58,1527,10078.97,3,2,975,2
4,80,1870,21980.0,5,2,1677,2
1,87,1598,10225.0,5,1,1095,2
1,110,1997,21810.0,5,2,1405,1
31,80,1388,13535.0,5,1,1027,2
37,68,1399,14400.0,5,2,1082,2
5,70,1248,16150.0,5,2,1060,2
37,90,1461,12630.0,5,2,1083,2
3,55,2179,21136.0,3,1,1825,2
3,55,1560,18765.0,3,1,1357,2
6,58,1527,10719.0,3,2,890,2
3,75,1349,12990.0,5,1,960,2
2,64,1198,13021.0,5,1,1038,2
1,140,1997,33100.0,5,2,1617,1
3,150,1968,25760.0,5,2,1305,1
5,90,1952,15668.39,5,1,1560,2
3,125,1781,19707.19,4,1,1298,2
14,70,1248,14450.0,3,2,1060,2
6,147,2198,23360.0,5,1,1425,1
6,94,1399,12500.0,5,1,1170,2
2,92,1905,18108.49,4,2,1150,2
5,71,1868,14086.36,5,2,1155,2
5,75,1149,13420.0,5,1,1090,2
2,70,1422,13020.0,5,2,1089,2
5,140,1968,24825.0,5,2,1281,1
5,140,1968,48290.79,5,2,1820,1
5,140,1896,14206.0,5,2,1165,2
5,140,1649,15500.0,5,2,895,2
21,94,1399,14050.0,4,1,1047,2
21,94,1596,17085.0,4,1,1273,2
21,94,1061,9023.77,4,1,805,2
7,114,1769,17989.0,5,1,1420,2
3,104,1997,14424.29,5,1,1340,2
1,58,1952,8654.57,4,2,1230,2
5,85,1229,16680.0,5,1,1105,2
4,136,796,7500.0,4,2,835,2
4,136,2499,25238.0,4,2,1670,1
3,110,1560,22190.0,5,2,1270,2
1,90,1560,16575.0,5,2,1097,2
1,100,999,12900.0,4,1,1210,2
7,90,1199,25599.99,5,2,1225,2
7,90,1997,22905.0,5,2,1417,2
5,110,1997,21810.0,5,2,1405,1
3,75,1461,12018.25,5,2,1205,2
1,100,1686,17310.0,5,2,1380,2
1,100,1551,12550.0,5,2,1150,2
1,100,1560,27805.0,5,2,1663,1
1,110,1199,20912.1,5,1,1245,2
2,100,999,17725.0,5,1,1026,2
4,105,1598,16864.78,3,1,1090,2
5,129,1998,24130.0,2,2,1480,1
1,90,1560,23150.0,4,2,1275,2
14,82,1199,18190.0,5,1,1120,2
3,6,49,1321.63,0,1,73,0
21,60,1391,11800.0,4,1,1018,2
23,137,1997,23970.0,4,1,1415,1
12,68,998,10848.27,5,1,915,2
19,140,3125,36397.29,5,2,1975,1
19,140,1560,23439.99,5,2,1374,2
2,134,1998,26560.0,2,1,1390,1
11,71,1905,14935.05,4,2,1100,2
2,100,1995,20515.0,5,1,1428,2
2,70,1422,13317.0,5,2,1106,2
2,70,1998,21930.0,5,2,1418,2
13,110,1587,18450.0,5,1,1200,2
6,60,1390,12002.21,5,1,985,2
2,55,1239,9240.56,5,1,845,2
2,55,1997,19379.0,5,1,1200,2
2,55,1560,19005.0,5,1,1290,2
9,100,1390,12821.0,5,1,1073,2
20,90,1560,18740.0,5,2,1391,2
20,90,1195,8095.63,5,2,865,2
13,130,1870,28250.0,5,2,1350,1
1,100,999,17725.0,5,1,1026,2
17,90,1598,22999.0,5,2,1310,2
12,70,1461,18183.64,5,2,1389,2
3,85,1870,20810.0,5,2,1330,2
10,81,1493,12500.0,5,2,1129,2
5,68,1397,10750.0,5,1,1064,2
17,120,1798,22000.0,4,1,1305,2
17,75,1910,24720.0,5,1,1553,2
20,110,1560,24850.0,5,2,1530,2
4,75,1560,18734.99,4,2,1407,2
19,90,1560,32600.0,5,2,1505,2
1,130,2287,32270.0,5,2,1925,1
2,110,1461,24030.0,5,2,1308,2
2,110,1597,21245.0,2,1,960,2
3,170,2143,41149.99,5,2,1595,1
2,163,2496,34200.0,4,2,1510,1
2,163,1598,17350.0,4,2,1132,2
1,140,1968,30310.0,5,2,1360,1
20,68,1700,13402.57,4,2,1095,2
20,68,2231,25200.0,4,2,1485,2
9,9,124,1990.0,0,1,144,0
16,150,1896,22265.0,5,2,1301,1
15,116,1995,18350.0,5,2,1290,2
3,140,2204,33900.0,5,2,1654,1
10,116,2148,27106.88,4,2,1790,1
9,110,1560,17355.0,5,2,1294,2
5,143,1560,29370.0,5,2,1395,1
11,175,998,14099.0,0,1,170,0
15,105,1870,18070.0,5,2,1205,2
15,105,1870,12830.0,5,2,1090,2
2,136,2143,35525.0,4,2,1500,1
1,120,999,9544.07,5,2,955,2
17,114,1769,16016.0,3,1,1205,2
2,240,2319,48145.0,2,1,1587,1
1,75,1199,13690.0,5,1,960,2
1,115,1753,23010.0,5,2,1437,1
8,150,1896,22385.0,5,2,1301,1
7,129,2148,25623.31,2,2,1645,1
20,75,1390,13326.0,5,1,1057,2
2,136,1868,15724.88,3,2,1380,2
2,136,2799,22477.85,3,2,1805,1
10,65,1461,10620.0,3,2,980,2
18,140,1796,21570.0,5,1,1223,2
1,102,1493,15800.0,5,2,1295,2
3,77,1584,19350.0,0,1,295,0
5,100,1596,14424.29,5,1,1201,2
10,110,1587,16991.0,5,1,1172,2
7,110,2184,17489.0,5,2,1360,2
7,105,1598,22250.0,5,2,1480,2
23,65,1461,11591.72,3,2,975,2
23,65,1248,14700.0,3,2,1110,2
17,120,998,22125.0,5,1,1194,2
10,150,1995,31200.0,4,2,1415,1
19,133,1896,29980.0,2,1,1450,1
9,110,1598,17440.0,2,1,1060,2
3,95,999,19990.0,5,1,1128,2
12,75,1364,16980.0,3,2,1100,2
12,125,2172,24500.0,4,2,1450,1
13,105,1896,18009.23,5,2,1250,2
21,105,1596,18910.0,3,1,1267,2
23,141,1999,23200.0,5,1,1300,1
14,280,1997,37701.49,4,1,1315,1
4,110,1560,23800.0,4,2,1512,2
6,220,1984,35400.39,5,1,1295,1
2,88,2068,28157.42,5,2,1370,1
2,88,1599,14670.71,5,2,1270,2
3,68,1896,11034.58,3,2,1042,2
3,68,1868,16401.0,3,2,1295,2
13,109,1560,20825.0,4,2,1260,2
13,140,2204,26000.0,5,2,1351,1
13,140,1461,22790.0,5,2,1320,2
1,85,1197,16138.1,5,1,1015,2
12,110,1598,19320.0,3,1,1155,2
1,110,1686,21290.0,5,2,1325,2
11,81,1493,12500.0,5,2,1129,2
8,90,1896,18500.0,5,2,1365,2
13,204,2993,40700.0,5,2,1615,1
12,126,1998,20180.0,5,2,1385,1
12,126,1598,25700.0,5,2,1540,1
11,70,1398,13697.16,3,2,1003,2
9,105,1197,20672.0,5,1,1134,2
1,193,2926,44900.0,4,2,1635,1
5,105,1796,14598.58,3,1,1110,2
2,125,2172,26580.0,4,2,1450,1
9,105,1598,17504.26,5,2,1120,2
9,105,1999,40150.0,5,2,1608,1
13,90,1560,17650.0,5,2,1205,2
8,70,1461,15430.0,5,2,1090,2
4,136,1997,33900.0,5,2,1770,1
4,90,1560,18350.0,5,2,1302,2
2,128,2179,31000.0,5,2,1708,1
2,128,1997,27430.0,5,2,1415,1
11,75,1461,16215.0,5,2,1195,2
3,60,1997,32195.0,4,2,1887,1
13,47,449,8749.0,0,1,112,0
8,100,1870,17128.84,5,2,1145,2
1,122,1969,26885.65,5,1,1417,1
1,90,1422,18840.0,5,2,1205,2
13,226,2967,34190.0,4,1,1410,1
13,226,1560,20570.0,4,1,1261,1
4,60,1461,14955.0,5,2,1110,2
6,115,847,9799.0,0,1,193,0
6,115,998,21499.0,0,1,199,0
1,120,1560,29879.99,5,2,1422,1
18,110,1686,22025.0,3,2,1305,2
2,10,125,2719.0,0,1,107,0
8,115,1753,21245.0,5,2,1416,2
7,32,385,6899.0,0,1,174,0
1,110,1199,22070.0,5,1,1355,2
2,135,1591,22990.0,5,1,1305,1
2,150,2188,32000.0,5,2,1823,1
4,82,1389,8925.03,5,1,905,2
12,71,1360,16720.0,4,2,1228,2
3,100,1686,17310.0,5,2,1380,2
6,90,999,22059.99,5,2,1280,2
6,90,1422,12760.95,5,2,1131,2
7,90,1910,16260.0,3,2,1320,2
7,90,1686,14828.0,3,2,1203,2
1,140,1461,20895.01,5,2,1320,2
3,120,1560,28399.99,5,2,1565,1
8,70,1422,13875.0,5,2,1089,2
5,75,1461,20385.0,5,2,1319,2
18,90,1997,19370.0,3,2,1243,2
4,117,1590,23100.0,5,1,1275,2
1,90,898,20300.0,5,1,1101,2
2,90,1461,12230.97,5,2,1205,2
2,130,1199,33149.99,5,1,1250,1
4,130,1896,26090.0,5,2,1200,1
4,130,1896,25270.0,5,2,1200,1
3,115,1560,24535.0,4,2,1360,2
3,115,1560,22260.0,4,2,1260,2
8,101,1329,15250.0,5,1,990,2
3,150,1781,25910.0,5,1,1175,1
15,70,1398,13130.0,3,2,1130,2
1,145,1998,29875.0,4,1,1300,1
1,125,1781,17635.0,5,1,1246,2
21,80,1461,16200.0,5,2,1185,2
19,140,1968,27500.0,3,2,1340,1
11,142,1798,27700.0,5,1,1280,1
9,75,1124,12700.0,3,1,935,2
3,68,1896,11354.32,5,2,1000,2
10,75,1686,14970.0,3,2,1185,2
15,60,1124,9900.0,3,1,890,2
20,110,1461,27155.0,5,2,1407,2
18,131,1591,26845.0,5,1,1379,1
3,177,2231,25940.0,5,2,1435,1
3,110,1560,21340.0,5,2,1261,2
5,75,1997,24810.0,5,1,1382,2
4,136,1997,23450.0,5,2,1431,1
2,110,1560,22405.0,5,2,1318,2
2,12,125,1929.0,0,1,123,0
9,110,1896,18841.73,3,2,1196,2
3,132,1598,23650.0,5,1,1440,1
11,75,1248,14920.0,3,2,1150,2
17,75,1686,16051.0,5,2,1203,2
9,110,1896,25753.37,4,2,1350,1
14,143,2148,32800.0,3,2,1430,1
15,84,1598,14896.95,5,1,1120,2
22,70,1398,17130.0,5,2,1179,2
6,85,1248,15390.82,5,1,1029,2
10,7,49,1961.0,0,1,93,0
6,90,1598,18300.0,5,2,1150,2
13,160,1948,25482.0,4,1,1395,1
18,112,1560,23110.0,5,2,1355,2
5,120,1597,24500.0,5,2,1337,2
2,86,1896,21968.08,5,2,1725,1
3,170,2143,40846.56,5,2,1580,1
5,116,1995,26800.0,5,2,1310,1
18,120,1997,25750.0,5,2,1614,1
18,120,1196,11200.0,5,2,1055,2
13,102,1595,19230.0,5,1,1205,2
6,90,1396,19390.0,5,2,1355,2
1,90,1461,22499.89,5,2,1319,2
12,150,1896,22265.0,5,2,1301,1
11,75,1390,13326.0,5,1,1057,2
4,150,1595,25710.0,5,1,1697,1
15,110,1598,29183.89,5,2,1355,2
5,150,1995,29850.0,5,2,1480,1
2,110,1596,17480.0,5,2,1122,2
2,109,2148,29365.4,5,2,1934,1
2,75,1149,12100.0,5,1,940,2
15,105,1896,19500.0,5,2,1405,2
10,100,1461,19745.0,3,2,1175,2
10,100,1461,29410.01,3,2,1407,2
3,92,1560,24689.0,5,2,1851,1
2,75,1149,9180.0,4,1,974,2
2,110,1560,19320.0,5,2,1253,2
3,136,2148,30830.0,4,2,1500,1
9,112,1951,29150.0,5,2,1565,1
4,71,1998,38150.0,4,2,1415,1
3,105,1896,25760.0,5,2,1482,1
9,101,1595,19442.74,5,1,1165,2
16,115,1598,20910.0,3,1,1184,2
16,115,1390,10036.9,3,1,985,2
3,105,1896,20692.68,5,2,1405,2
16,125,1598,35805.0,6,2,1901,1
2,105,1598,25600.0,5,2,1505,1
1,110,1997,19980.0,5,2,1415,2
17,80,1686,18446.75,5,2,1205,2
6,100,1870,20734.92,5,2,1320,2
9,110,1587,14947.17,4,1,1195,2
4,98,2793,37244.72,5,1,1540,1
4,12,125,1999.0,0,1,162,0
8,90,1398,16400.0,5,1,1163,2
17,112,1560,24800.0,5,2,1455,2
9,90,1560,13985.0,5,2,1053,2
17,65,1198,11960.0,3,1,940,2
4,150,1896,24800.0,3,2,1188,1
5,140,1997,22950.0,5,1,1356,1
10,92,1560,18450.0,5,2,1277,2
5,60,1149,11230.0,5,1,900,2
19,90,1587,14043.67,5,1,1078,2
19,90,1199,12680.0,5,1,1205,2
2,75,1360,13350.0,3,1,1138,2
2,75,1598,19480.0,3,1,1065,2
11,70,1299,12080.0,5,1,1037,2
11,70,1498,27500.0,5,1,1579,2
1,150,1995,28300.0,5,2,1530,1
7,105,1598,27510.0,4,2,1411,1
8,80,1240,13950.0,5,1,957,2
10,150,1991,32400.0,5,2,1770,1
5,68,1399,14385.0,3,2,1061,2
6,137,1997,23970.0,4,1,1415,1
3,70,1198,15517.07,5,1,974,2
2,115,1685,31455.0,5,2,1425,1
1,150,2191,29770.0,5,2,1480,1
2,125,1984,27330.0,2,1,1310,1
2,112,1781,16497.78,4,1,1050,2
1,109,2499,26680.0,4,2,1710,1
2,105,1598,17550.0,5,1,1210,2
4,75,1390,11954.13,5,1,1034,2
10,61,1124,13790.0,5,1,1085,2
11,80,1388,14715.0,5,1,1069,2
8,110,1997,20770.0,5,2,1279,2
10,105,1560,21200.0,4,2,1275,2
3,90,1598,18420.0,5,2,1170,2
1,110,1461,25010.0,5,2,1205,2
14,80,1149,14165.0,5,2,1090,2
8,41,660,11419.23,0,1,290,0
15,100,1896,15065.0,3,2,1142,2
3,85,1461,15900.0,3,2,1090,2
4,100,1910,17627.69,4,2,1190,2
4,100,1905,12230.6,4,2,1155,2
9,143,1975,21250.0,3,1,1280,1
20,90,1997,20829.0,5,2,1805,2
1,59,2216,28000.0,0,2,1630,1
1,59,49,3631.0,0,2,89,0
3,95,1390,13913.43,4,1,1090,2
3,60,1390,10093.62,3,1,995,2
1,130,1896,21985.0,4,2,1314,1
13,100,1596,16060.0,3,1,1242,2
2,75,1422,13047.97,3,2,1109,2
3,45,1043,6370.73,3,1,700,2
3,45,1952,12165.89,3,1,1300,2
15,90,1896,17270.0,5,2,1232,2
11,65,1240,12350.0,3,1,946,2
11,135,1591,20790.12,5,1,1383,2
7,125,1237,6029.03,5,2,770,2
11,70,1398,16545.0,5,2,1022,2
10,125,1781,19779.31,4,1,1350,2
10,125,1591,26500.0,4,1,1379,1
1,136,1997,24910.0,5,2,1421,1
3,170,2685,45150.0,2,2,1570,1
10,100,1461,18140.01,5,2,1071,2
1,115,1896,27874.94,5,2,1395,1
2,75,2283,15128.0,5,2,1360,2
9,5,49,1799.0,0,1,83,0
23,115,999,24060.0,5,1,1179,2
1,110,1461,16430.0,5,2,1235,2
14,115,1685,25890.0,5,2,1415,2
5,105,1896,22000.0,3,2,1251,2
11,150,1984,31190.0,2,1,1481,1
4,49,659,8649.0,0,1,200,0
7,105,1896,17504.26,5,2,1125,2
5,64,1198,10070.0,5,1,1065,2
7,130,1896,25270.0,3,2,1200,1
11,70,1398,15385.0,5,2,947,2
11,90,1560,18020.0,5,2,1205,2
14,9,49,2299.0,0,1,91,0
16,122,1995,26000.0,5,2,1310,1
10,90,1461,19800.0,5,2,1170,2
9,75,1248,13850.0,3,2,1130,2
9,80,1590,13180.2,3,1,1110,2
13,70,1398,12815.0,5,2,1022,2
9,90,1360,14350.0,5,1,1149,2
9,90,1998,22980.0,5,1,1427,2
1,115,1582,20390.0,5,2,1281,2
1,100,1896,16111.0,5,2,1165,2
7,90,1399,14450.0,5,2,1246,2
1,112,2184,18600.0,5,2,1298,2
3,115,2463,26885.0,5,2,1850,1
1,12,124,3799.0,0,1,130,0
3,75,1560,23439.99,5,1,1374,2
3,115,1560,28620.0,5,2,1421,1
4,60,1391,9669.2,5,1,925,2
5,85,1461,17920.0,3,2,1175,2
11,110,1587,19260.0,2,1,1088,2
1,6,49,1802.44,0,1,95,0
4,90,1597,11593.52,5,1,965,2
11,60,1299,9070.0,3,1,935,2
2,49,1896,10950.08,5,1,975,2
7,70,1398,14420.0,5,2,1022,2
1,140,1968,25630.0,5,2,1426,1
5,100,1798,24450.0,5,2,1310,2
3,68,1398,16000.0,5,2,1070,2
3,68,767,480.81,5,2,600,2
12,100,1368,15650.0,3,1,930,2
3,109,1598,15850.0,4,1,1180,2
2,120,1560,31550.0,5,2,1315,1
3,129,1998,27850.0,3,1,1445,1
6,90,1560,15585.0,5,2,1097,2
6,90,1591,24215.0,5,2,1379,2
2,120,1560,27550.01,5,2,1371,1
12,90,1360,15850.0,5,1,1149,2
2,130,1598,29410.01,5,2,1415,1
7,90,1396,16140.0,5,1,1178,2
5,70,1198,13940.0,5,1,992,2
12,90,1560,16150.0,5,2,1205,2
1,105,1598,23650.0,5,2,1375,2
6,100,1597,14051.66,5,1,1188,2
2,80,1870,18340.0,4,2,1140,2
1,60,1769,8949.07,3,2,880,2
2,90,1197,18410.0,5,1,1139,2
1,72,3983,24350.0,0,2,2115,1
2,102,1598,14093.73,2,1,1075,2
12,90,1753,16450.0,5,2,1485,2
2,150,1968,33946.55,5,2,1655,1
5,71,898,16250.0,3,2,1009,2
1,105,1598,27055.05,5,2,1340,2
12,90,1598,19689.0,3,1,1065,2
1,110,1896,24467.2,4,2,1375,1
5,90,1248,19200.0,5,2,1265,2
1,75,1149,14650.0,5,1,1009,2
4,100,1686,22370.0,3,2,1285,2
1,94,1399,12500.0,5,1,1170,2
2,68,1397,10750.0,5,1,1064,2
4,82,1341,10307.36,5,1,1015,2
1,90,1364,18200.0,4,2,1245,2
1,140,1895,22249.47,3,1,1275,1
6,34,124,4974.0,0,1,115,0
12,70,1596,21700.0,3,2,1235,2
2,130,1896,26600.0,3,2,1320,1
2,136,1124,8489.49,4,2,890,2
8,110,1587,12520.0,3,1,970,2
8,110,1598,28399.99,3,1,1419,1
6,80,1229,13490.0,3,1,960,2
6,112,1991,24632.0,5,2,1687,1
1,100,1749,21894.0,5,2,1290,2
1,70,999,7900.0,5,2,830,2
